,LotArea,OverallQual,MasVnrArea,BsmtQual,BsmtCond,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageCars,PoolArea,PoolQC,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,Regular_or_not,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,age,relative_year_built,total_FullBath,total_HalfBath,PORCH,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12
1155,10768,5,0,Gd,3.0,1157,280,1437,3,0,1437,6,1,2,0,,0,2007,WD,Normal,218000,0.0,0,1,0,0,0,0,0,0,3,0.7536231884057971,3,0,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1156,9350,5,0,TA,3.0,633,586,1219,4,0,1265,6,1,2,0,,0,2008,WD,Normal,179900,1.0,0,1,0,0,0,0,0,0,9,0.6739130434782609,2,1,188,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1157,5001,7,166,Gd,3.0,904,410,1314,5,0,1314,6,1,2,0,,0,2009,WD,Normal,230000,0.0,0,1,0,0,0,0,0,0,1,0.9782608695652174,3,0,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1158,11932,8,186,Gd,3.0,0,1580,1580,5,0,1580,7,0,3,0,,0,2008,ConLD,Partial,235128,1.0,1,1,0,0,0,0,0,0,0,0.9782608695652174,2,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1159,9120,6,270,TA,3.0,442,459,901,3,0,1876,8,1,2,0,,0,2008,WD,Normal,185000,1.0,0,1,0,0,0,0,0,0,34,0.7391304347826086,2,1,69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,2280,6,0,Gd,3.0,311,544,855,2,0,1456,7,1,2,0,,0,2010,WD,Normal,146000,1.0,0,1,0,0,0,0,0,0,32,0.7681159420289855,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1161,14778,6,72,TA,3.0,728,568,1296,5,0,1640,7,1,2,0,,0,2008,WD,Normal,224000,0.0,0,1,0,1,0,0,0,0,2,0.5942028985507246,2,0,216,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1162,8724,5,0,Gd,3.0,492,402,894,4,0,894,5,1,2,0,,0,2007,WD,Normal,129000,1.0,0,1,0,0,0,0,0,0,39,0.6956521739130435,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1163,12900,4,0,Gd,3.0,1198,0,1198,3,0,1258,6,0,2,0,,0,2008,WD,Alloca,108959,1.0,1,1,0,0,0,0,0,0,39,0.7028985507246377,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1164,16157,5,0,Gd,3.0,680,289,1360,5,0,1432,5,1,2,0,,0,2007,WD,Normal,194000,0.0,1,1,0,0,0,0,0,0,29,0.7681159420289855,2,1,180,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1165,9541,7,268,Gd,3.0,0,1502,1502,5,0,1502,7,0,2,0,,0,2009,New,Partial,233170,0.0,0,1,0,0,0,0,0,0,0,0.9927536231884058,2,0,114,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1166,10475,8,72,Gd,3.0,0,1694,1694,5,0,1694,7,0,3,0,,0,2010,WD,Normal,245350,0.0,0,1,0,0,0,0,0,0,2,0.9855072463768116,2,0,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1167,10852,6,0,Gd,3.0,786,173,959,5,0,1671,7,1,2,0,,0,2006,WD,Normal,173000,0.0,0,1,0,0,0,1,0,0,6,0.927536231884058,3,1,38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1168,13728,6,0,TA,3.0,626,501,1127,5,0,2108,7,2,2,0,,0,2008,WD,Normal,235000,1.0,0,1,0,0,0,0,0,0,22,0.45652173913043476,2,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1169,35760,10,1378,Ex,3.0,1387,543,1930,5,0,3627,10,1,3,0,,0,2006,WD,Normal,625000,0.0,0,1,0,0,0,0,0,0,10,0.8913043478260869,4,1,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1170,9880,6,0,TA,3.0,522,574,1096,3,0,1118,6,1,1,576,Gd,0,2008,WD,Normal,171000,1.0,0,1,0,0,0,0,0,0,31,0.7608695652173914,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1171,9120,6,0,TA,3.0,662,599,1261,5,0,1261,6,1,2,0,,1400,2008,WD,Normal,163000,1.0,0,1,0,0,0,0,0,0,50,0.6231884057971014,2,0,288,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1172,4017,7,0,Gd,3.0,0,625,625,5,0,1250,5,0,2,0,,0,2008,WD,Normal,171900,0.0,0,1,0,0,0,0,0,0,1,0.9710144927536232,2,1,54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1173,18030,5,0,TA,3.0,152,977,1598,3,479,3086,12,1,0,0,,0,2007,WD,Normal,200500,0.0,0,1,0,0,0,0,0,0,13,0.5362318840579711,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1174,16560,6,0,Gd,3.0,503,449,952,3,0,2345,9,1,2,0,,0,2006,WD,Normal,239000,0.0,0,1,0,0,0,0,0,0,56,0.43478260869565216,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1175,10678,8,337,Gd,3.0,700,983,1683,5,0,2872,9,1,2,0,,0,2007,WD,Normal,285000,1.0,0,1,0,0,0,0,0,0,7,0.8695652173913043,2,1,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1176,6951,5,0,TA,3.0,658,218,876,3,0,923,5,0,1,0,,0,2008,WD,Normal,119500,0.0,0,1,0,0,0,0,0,0,23,0.8115942028985508,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1177,3950,6,0,TA,3.0,468,350,818,3,0,1224,5,0,1,0,,0,2009,WD,Normal,115000,1.0,0,1,0,0,0,0,0,0,5,0.391304347826087,1,0,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1178,7681,5,0,TA,3.0,0,731,731,5,0,1343,7,1,1,0,,0,2009,WD,Normal,154900,0.0,0,1,0,0,0,0,0,0,59,0.35507246376811596,1,1,102,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1179,8335,5,0,,0.0,0,0,0,4,0,1124,5,1,0,0,,0,2006,WD,Normal,93000,1.0,0,1,0,0,0,0,0,0,52,0.5942028985507246,1,0,226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1180,11170,7,0,Gd,3.0,1216,0,1216,5,0,2514,8,0,2,0,,0,2006,WD,Normal,250000,0.0,0,1,0,0,0,0,0,0,15,0.855072463768116,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1181,5587,8,186,Ex,3.0,1480,120,1600,5,0,1652,5,1,2,0,,0,2008,New,Partial,392500,0.0,0,1,0,0,0,0,0,0,0,0.9855072463768116,3,1,206,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1182,15623,10,0,Ex,3.0,2096,300,2396,5,0,4476,10,2,3,555,Ex,0,2007,WD,Abnorml,745000,0.0,0,1,0,0,0,0,0,0,11,0.8985507246376812,4,1,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1183,10800,5,0,TA,3.0,821,299,1120,5,0,1130,5,1,2,0,,0,2006,WD,Normal,120000,1.0,0,1,0,0,0,0,0,0,56,0.34782608695652173,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1184,35133,5,226,TA,3.0,1159,413,1572,4,0,1572,5,2,3,0,,0,2007,WD,Normal,186700,1.0,0,1,0,0,0,0,0,0,44,0.6594202898550725,2,1,526,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1185,9738,5,0,TA,3.0,392,392,784,4,0,1221,7,0,1,0,,0,2006,WD,Normal,104900,1.0,0,1,0,0,0,0,0,0,56,0.37681159420289856,2,0,236,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1186,10615,3,0,Fa,3.0,440,538,978,3,0,1699,7,0,2,0,,0,2009,WD,Abnorml,95000,0.0,0,0,0,0,0,0,0,0,39,0.2028985507246377,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1187,12461,8,0,Gd,3.0,1456,168,1624,5,0,1624,5,1,3,0,,0,2006,WD,Normal,262000,1.0,0,1,0,0,0,0,0,0,11,0.8840579710144928,3,0,306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1188,8935,7,95,Gd,3.0,0,831,831,5,0,1660,7,0,2,0,,0,2009,WD,Normal,195000,0.0,0,1,0,0,0,0,0,0,7,0.9420289855072463,2,1,68,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1189,7500,7,0,TA,3.0,0,994,994,4,0,1804,7,1,2,0,,0,2010,WD,Normal,189000,1.0,0,1,0,0,0,0,0,0,11,0.9202898550724637,2,1,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1190,32463,4,149,TA,3.0,1159,90,1249,5,0,1622,7,1,4,0,,0,2007,WD,Normal,168000,1.0,0,1,0,0,0,0,0,0,32,0.644927536231884,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1191,2645,8,456,Gd,3.0,0,776,776,5,0,1441,5,0,2,0,,0,2007,WD,Normal,174000,1.0,0,1,0,0,0,0,0,0,7,0.9202898550724637,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1192,9600,5,0,TA,3.0,0,702,702,4,0,1472,6,0,1,0,,0,2007,WD,Normal,125000,1.0,0,1,0,0,0,0,0,0,13,0.38405797101449274,1,0,84,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1193,4500,6,425,Ex,3.0,883,341,1224,5,0,1224,5,0,2,0,,0,2009,WD,Normal,165000,1.0,0,1,0,0,0,0,0,0,10,0.9202898550724637,3,0,304,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1194,9364,6,143,TA,3.0,371,292,663,3,0,1352,7,0,1,0,,0,2010,WD,Normal,158000,1.0,0,1,0,0,0,0,0,0,41,0.7028985507246377,1,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1195,8029,6,0,Gd,3.0,0,728,728,5,0,1456,8,0,2,0,,0,2008,WD,Normal,176000,0.0,0,1,0,0,0,0,0,0,3,0.9637681159420289,2,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1196,14054,7,0,Gd,3.0,0,879,879,5,0,1863,9,1,3,0,,0,2006,New,Partial,219210,0.0,0,1,0,0,0,0,0,0,0,0.9710144927536232,2,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1197,8850,7,0,TA,3.0,0,815,815,5,0,1690,7,1,1,0,,0,2006,ConLw,Normal,144000,0.0,0,1,0,0,0,0,0,0,56,0.3188405797101449,1,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1198,9100,7,0,Gd,3.0,0,1212,1212,5,0,1212,6,0,2,0,,0,2009,WD,Normal,178000,1.0,0,1,0,0,0,0,0,0,8,0.9347826086956522,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1199,11235,4,51,TA,3.0,547,504,1051,4,0,1382,6,1,2,0,,0,2006,WD,Normal,148000,1.0,0,1,0,0,0,0,0,0,27,0.6594202898550725,1,1,82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1200,9353,4,0,TA,3.0,0,864,864,4,0,864,5,0,1,0,,0,2006,Oth,Abnorml,116050,1.0,0,1,0,0,0,0,0,0,36,0.7101449275362319,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1201,10400,7,0,Gd,3.0,0,866,866,5,0,1779,6,0,2,0,,0,2009,WD,Normal,197900,1.0,0,1,0,0,0,0,0,0,11,0.9130434782608695,2,1,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1202,6000,5,0,TA,3.0,0,884,884,5,0,1348,5,1,1,0,,0,2009,WD,Normal,117000,1.0,0,1,0,0,0,0,0,0,12,0.38405797101449274,2,0,208,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1203,9750,7,171,Gd,3.0,0,1630,1630,5,0,1630,6,1,2,0,,0,2009,WD,Normal,213000,1.0,0,1,0,0,0,0,0,0,8,0.927536231884058,2,0,234,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1204,10140,5,0,Gd,3.0,788,268,1056,5,0,1074,6,0,2,0,,0,2006,WD,Normal,153500,1.0,0,1,0,0,0,0,0,0,31,0.7463768115942029,2,1,88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1205,14684,7,234,Gd,3.0,485,1496,2158,4,0,2196,7,1,3,0,,0,2009,WD,Normal,271900,0.0,0,1,0,0,0,0,0,0,18,0.855072463768116,2,0,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1206,8900,4,0,TA,3.0,1056,0,1056,3,0,1056,5,0,1,0,,0,2006,WD,Normal,107000,1.0,0,1,0,0,0,0,0,0,40,0.6811594202898551,2,0,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1207,9135,6,120,Gd,3.0,340,1342,1682,5,0,1700,7,0,2,0,,0,2006,WD,Normal,200000,1.0,0,1,0,0,0,0,0,0,3,0.9492753623188406,3,0,23,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1208,7763,5,0,TA,3.0,504,319,931,3,0,1283,6,0,2,0,,0,2008,WD,Normal,140000,1.0,0,1,0,0,0,0,0,0,28,0.6521739130434783,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1209,10182,8,420,Ex,3.0,1220,440,1660,5,0,1660,8,1,2,0,,0,2006,New,Partial,290000,0.0,0,1,0,0,0,0,0,1,0,0.9710144927536232,3,0,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1210,11218,6,0,Gd,3.0,0,1055,1055,5,0,1845,8,1,2,0,,400,2010,WD,Normal,189000,1.0,0,1,0,0,0,0,0,0,18,0.8695652173913043,2,1,104,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1211,12134,8,0,Gd,3.0,427,132,559,4,0,1752,8,0,2,0,,0,2010,WD,Normal,164000,0.0,0,1,0,0,0,0,0,0,5,0.8405797101449275,2,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1212,9340,4,0,TA,3.0,344,328,672,3,0,672,4,0,1,0,,0,2009,WD,Normal,113000,1.0,0,1,0,0,0,0,0,0,59,0.5,2,0,113,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1213,10246,4,0,TA,4.0,648,0,648,5,0,960,3,0,1,0,,0,2006,WD,Normal,145000,0.0,0,1,0,0,0,0,0,0,5,0.6739130434782609,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1214,10205,5,0,TA,3.0,784,141,925,3,0,999,6,0,1,0,,0,2006,WD,Normal,134500,0.0,0,1,0,0,0,0,0,0,44,0.6521739130434783,2,0,72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1215,7094,5,0,TA,3.0,180,340,894,3,0,894,5,0,1,0,,0,2007,WD,Normal,125000,0.0,0,1,0,0,0,0,0,0,41,0.6811594202898551,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1216,8930,6,0,,0.0,0,0,0,3,0,1902,8,0,2,0,,0,2010,WD,Normal,112000,1.0,0,1,0,0,1,0,0,0,32,0.7681159420289855,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1217,8640,8,72,Gd,3.0,936,364,1300,5,0,1314,6,0,2,0,,0,2009,New,Partial,229456,1.0,0,1,0,0,0,0,0,0,0,0.9927536231884058,3,0,112,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1218,6240,4,0,,0.0,0,0,0,4,0,912,3,0,0,0,,0,2006,WD,Normal,80500,1.0,0,1,0,0,0,0,0,0,56,0.5434782608695652,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
